id,source_dataset,prompt,context,original_response,original_label,generation_index,generated_response,normalized_response
fever_145491,fever,Verify whether the following claim is supported by factual evidence.,"[[[168819, 182524, ""George_III_of_the_United_Kingdom"", 11]], [[168819, 182525, ""George_III_of_the_United_Kingdom"", 12]]]",George III of the United Kingdom had experiences.,1,1,"Yes, the claim is supported by factual evidence. George III (reigned 1760–1820) of the United Kingdom had numerous experiences, including visiting the Royal Court of St James's Palace in London, attending the Great Exhibition of 1851 in Paris, and participating in the Civil War of 1812, which took place in London.",yes the claim is supported by factual evidence george iii reigned 1760–1820 of the united kingdom had numerous experiences including visiting the royal court of st jamess palace in london attending the great exhibition of 1851 in paris and participating in the civil war of 1812 which took place in london
fever_145491,fever,Verify whether the following claim is supported by factual evidence.,"[[[168819, 182524, ""George_III_of_the_United_Kingdom"", 11]], [[168819, 182525, ""George_III_of_the_United_Kingdom"", 12]]]",George III of the United Kingdom had experiences.,1,2,"Yes, George III of the United Kingdom had experiences. He was a monarch who reigned from 1760 to 1820 and was known for his role in the American Revolutionary War and the American Revolution.",yes george iii of the united kingdom had experiences he was a monarch who reigned from 1760 to 1820 and was known for his role in the american revolutionary war and the american revolution
fever_145491,fever,Verify whether the following claim is supported by factual evidence.,"[[[168819, 182524, ""George_III_of_the_United_Kingdom"", 11]], [[168819, 182525, ""George_III_of_the_United_Kingdom"", 12]]]",George III of the United Kingdom had experiences.,1,3,"No, the claim is not supported by factual evidence. George III of the United Kingdom died on 17 October 1820 at the age of 63, and he was not an emperor; he was the last King of Great Britain and the United Kingdom. The title ""Emperor"" applies to the current monarch of the United Kingdom (King Charles III), and George III was the last monarch of the British Empire, not the current monarch.",no the claim is not supported by factual evidence george iii of the united kingdom died on 17 october 1820 at the age of 63 and he was not an emperor he was the last king of great britain and the united kingdom the title emperor applies to the current monarch of the united kingdom king charles iii and george iii was the last monarch of the british empire not the current monarch
fever_145491,fever,Verify whether the following claim is supported by factual evidence.,"[[[168819, 182524, ""George_III_of_the_United_Kingdom"", 11]], [[168819, 182525, ""George_III_of_the_United_Kingdom"", 12]]]",George III of the United Kingdom had experiences.,1,4,"Yes, the claim is supported by factual evidence. George III of the United Kingdom (reigned 1760–1820) was indeed a monarch who had experienced life and events spanning from his birth in 1754 to his death in 1820. His experiences included:

*   **Early Life**: Born in Edinburgh to a Scottish father and English mother, he attended the Royal Academy of Arts before becoming a clerk in the Treasury.
*   **Education and Career**: He studied at the University of Edinburgh and later at the Royal Holloway, where he served as a private secretary and",yes the claim is supported by factual evidence george iii of the united kingdom reigned 1760–1820 was indeed a monarch who had experienced life and events spanning from his birth in 1754 to his death in 1820 his experiences included early life born in edinburgh to a scottish father and english mother he attended the royal academy of arts before becoming a clerk in the treasury education and career he studied at the university of edinburgh and later at the royal holloway where he served as a private secretary and
fever_71111,fever,Verify whether the following claim is supported by factual evidence.,"[[[25857, 31807, ""E\u0301douard_Se\u0301guin"", 1], [25857, 31807, ""E\u0301douard_Se\u0301guin"", 0]]]",Edouard Seguin worked in the United States and he was intelligent.,0,0,"Edouard Seguin worked in the United States as an American painter and later a politician, but he was not intelligent. He was a famous French sculptor known for his works on the Eiffel Tower and was imprisoned for being too young to be a father in 1889, which indicates a lack of maturity and maturity was a factor in his sentence.",edouard seguin worked in the united states as an american painter and later a politician but he was not intelligent he was a famous french sculptor known for his works on the eiffel tower and was imprisoned for being too young to be a father in 1889 which indicates a lack of maturity and maturity was a factor in his sentence
fever_71111,fever,Verify whether the following claim is supported by factual evidence.,"[[[25857, 31807, ""E\u0301douard_Se\u0301guin"", 1], [25857, 31807, ""E\u0301douard_Se\u0301guin"", 0]]]",Edouard Seguin worked in the United States and he was intelligent.,0,1,"No, the claim is not supported by factual evidence. Edouard Seguin (1862–1928) was a French sculptor and architect who worked in France, not the United States. Furthermore, he was known for his artistic skill and intellectual rigor, not intelligence as a trait; rather, he was a notable figure in the French avant-garde who faced significant criticism and eventual execution for his political views and involvement with the French Resistance.",no the claim is not supported by factual evidence edouard seguin 1862–1928 was a french sculptor and architect who worked in france not the united states furthermore he was known for his artistic skill and intellectual rigor not intelligence as a trait rather he was a notable figure in the french avant garde who faced significant criticism and eventual execution for his political views and involvement with the french resistance
fever_71111,fever,Verify whether the following claim is supported by factual evidence.,"[[[25857, 31807, ""E\u0301douard_Se\u0301guin"", 1], [25857, 31807, ""E\u0301douard_Se\u0301guin"", 0]]]",Edouard Seguin worked in the United States and he was intelligent.,0,2,"No, the claim is not supported by factual evidence. Edouard Seguin was a French mathematician and physicist who worked in the United States in the early 20th century (specifically in the early 1900s), but he was not intelligent. He was a man of immense intelligence, known for his contributions to the theory of relativity and the development of the ""Seguin-Weisskopf"" formula.",no the claim is not supported by factual evidence edouard seguin was a french mathematician and physicist who worked in the united states in the early 20th century specifically in the early 1900s but he was not intelligent he was a man of immense intelligence known for his contributions to the theory of relativity and the development of the seguin weisskopf formula
fever_71111,fever,Verify whether the following claim is supported by factual evidence.,"[[[25857, 31807, ""E\u0301douard_Se\u0301guin"", 1], [25857, 31807, ""E\u0301douard_Se\u0301guin"", 0]]]",Edouard Seguin worked in the United States and he was intelligent.,0,3,"No, the claim is not supported by factual evidence. Edouard Seguin was a French artist and sculptor who worked in France, not the United States. Furthermore, while he was known for his intellectual curiosity and deep interest in the arts, the assertion that he was ""intelligent"" is subjective and not a verifiable fact.",no the claim is not supported by factual evidence edouard seguin was a french artist and sculptor who worked in france not the united states furthermore while he was known for his intellectual curiosity and deep interest in the arts the assertion that he was intelligent is subjective and not a verifiable fact
fever_71111,fever,Verify whether the following claim is supported by factual evidence.,"[[[25857, 31807, ""E\u0301douard_Se\u0301guin"", 1], [25857, 31807, ""E\u0301douard_Se\u0301guin"", 0]]]",Edouard Seguin worked in the United States and he was intelligent.,0,4,"No, the claim is not supported by factual evidence. Edouard Seguin was a French inventor who worked in France (specifically in the Parisian workshops of the 19th century), not in the United States. Additionally, while he was undoubtedly intelligent, his primary career was in the development of the steam locomotive, which was invented by Jacques-Nicolas Fournier in France; Seguin was known for inventing the Seguin locomotive, a replica of the original design.",no the claim is not supported by factual evidence edouard seguin was a french inventor who worked in france specifically in the parisian workshops of the 19th century not in the united states additionally while he was undoubtedly intelligent his primary career was in the development of the steam locomotive which was invented by jacques nicolas fournier in france seguin was known for inventing the seguin locomotive a replica of the original design
fever_7335,fever,Verify whether the following claim is supported by factual evidence.,"[[[11899, 14911, ""Bank_of_America"", 16]], [[11904, 14915, ""Bank_of_America"", 16]], [[15725, 19579, ""Bank_of_America"", 16]], [[16840, 20848, ""Bank_of_America"", 16]], [[22049, 27073, ""Bank_of_America"", 16]], [[182327, 194568, ""Bank_of_America"", 16]], [[201034, 210489, ""Bank_of_America"", 16]], [[218539, 224802, ""Bank_of_America"", 16]], [[229607, 233522, ""Bank_of_America"", 16]], [[241038, 242603, ""Bank_of_America"", 16]], [[254452, 254118, ""Bank_of_America"", 16]], [[256045, 255339, ""Bank_of_America"", 16]], [[266720, 263618, ""Bank_of_America"", 16]], [[268878, 265322, ""Bank_of_America"", 16]], [[273432, 268909, ""Bank_of_America"", 16]], [[294269, 286607, ""Bank_of_America"", 16]], [[300990, 292106, ""Bank_of_America"", 16]], [[306389, 297090, ""Bank_of_America"", 16]], [[315170, 304449, ""Bank_of_America"", 16]], [[334005, 320178, ""Bank_of_America"", 16]]]",Call centers are part of Bank of America.,0,0,"No, the claim is not supported by factual evidence. Bank of America is a financial services company that operates various branches and locations, including call centers.",no the claim is not supported by factual evidence bank of america is a financial services company that operates various branches and locations including call centers
fever_7335,fever,Verify whether the following claim is supported by factual evidence.,"[[[11899, 14911, ""Bank_of_America"", 16]], [[11904, 14915, ""Bank_of_America"", 16]], [[15725, 19579, ""Bank_of_America"", 16]], [[16840, 20848, ""Bank_of_America"", 16]], [[22049, 27073, ""Bank_of_America"", 16]], [[182327, 194568, ""Bank_of_America"", 16]], [[201034, 210489, ""Bank_of_America"", 16]], [[218539, 224802, ""Bank_of_America"", 16]], [[229607, 233522, ""Bank_of_America"", 16]], [[241038, 242603, ""Bank_of_America"", 16]], [[254452, 254118, ""Bank_of_America"", 16]], [[256045, 255339, ""Bank_of_America"", 16]], [[266720, 263618, ""Bank_of_America"", 16]], [[268878, 265322, ""Bank_of_America"", 16]], [[273432, 268909, ""Bank_of_America"", 16]], [[294269, 286607, ""Bank_of_America"", 16]], [[300990, 292106, ""Bank_of_America"", 16]], [[306389, 297090, ""Bank_of_America"", 16]], [[315170, 304449, ""Bank_of_America"", 16]], [[334005, 320178, ""Bank_of_America"", 16]]]",Call centers are part of Bank of America.,0,1,"No, the claim is not supported by factual evidence. The Bank of America is a private financial institution and a publicly traded company, but it does not have a physical branch or a branch office located in Call Center locations (such as in Texas, Florida, or New York). The Bank of America is primarily an online and mobile-first financial service provider.",no the claim is not supported by factual evidence the bank of america is a private financial institution and a publicly traded company but it does not have a physical branch or a branch office located in call center locations such as in texas florida or new york the bank of america is primarily an online and mobile first financial service provider
fever_7335,fever,Verify whether the following claim is supported by factual evidence.,"[[[11899, 14911, ""Bank_of_America"", 16]], [[11904, 14915, ""Bank_of_America"", 16]], [[15725, 19579, ""Bank_of_America"", 16]], [[16840, 20848, ""Bank_of_America"", 16]], [[22049, 27073, ""Bank_of_America"", 16]], [[182327, 194568, ""Bank_of_America"", 16]], [[201034, 210489, ""Bank_of_America"", 16]], [[218539, 224802, ""Bank_of_America"", 16]], [[229607, 233522, ""Bank_of_America"", 16]], [[241038, 242603, ""Bank_of_America"", 16]], [[254452, 254118, ""Bank_of_America"", 16]], [[256045, 255339, ""Bank_of_America"", 16]], [[266720, 263618, ""Bank_of_America"", 16]], [[268878, 265322, ""Bank_of_America"", 16]], [[273432, 268909, ""Bank_of_America"", 16]], [[294269, 286607, ""Bank_of_America"", 16]], [[300990, 292106, ""Bank_of_America"", 16]], [[306389, 297090, ""Bank_of_America"", 16]], [[315170, 304449, ""Bank_of_America"", 16]], [[334005, 320178, ""Bank_of_America"", 16]]]",Call centers are part of Bank of America.,0,2,"No, the claim is not supported by factual evidence.

Bank of America is a large multinational financial services corporation headquartered in **Charlotte, North Carolina**. Its primary business sectors include consumer financial services, wealth management, insurance, and banking.

Call centers are internal operations used primarily by large corporations to manage customer interactions, resolve issues, and support product delivery. While some financial institutions (such as banks) may utilize call centers for customer service, Bank of America does not operate call centers as a core business function.",no the claim is not supported by factual evidence bank of america is a large multinational financial services corporation headquartered in charlotte north carolina its primary business sectors include consumer financial services wealth management insurance and banking call centers are internal operations used primarily by large corporations to manage customer interactions resolve issues and support product delivery while some financial institutions such as banks may utilize call centers for customer service bank of america does not operate call centers as a core business function
fever_7335,fever,Verify whether the following claim is supported by factual evidence.,"[[[11899, 14911, ""Bank_of_America"", 16]], [[11904, 14915, ""Bank_of_America"", 16]], [[15725, 19579, ""Bank_of_America"", 16]], [[16840, 20848, ""Bank_of_America"", 16]], [[22049, 27073, ""Bank_of_America"", 16]], [[182327, 194568, ""Bank_of_America"", 16]], [[201034, 210489, ""Bank_of_America"", 16]], [[218539, 224802, ""Bank_of_America"", 16]], [[229607, 233522, ""Bank_of_America"", 16]], [[241038, 242603, ""Bank_of_America"", 16]], [[254452, 254118, ""Bank_of_America"", 16]], [[256045, 255339, ""Bank_of_America"", 16]], [[266720, 263618, ""Bank_of_America"", 16]], [[268878, 265322, ""Bank_of_America"", 16]], [[273432, 268909, ""Bank_of_America"", 16]], [[294269, 286607, ""Bank_of_America"", 16]], [[300990, 292106, ""Bank_of_America"", 16]], [[306389, 297090, ""Bank_of_America"", 16]], [[315170, 304449, ""Bank_of_America"", 16]], [[334005, 320178, ""Bank_of_America"", 16]]]",Call centers are part of Bank of America.,0,3,"No, the claim is not supported by factual evidence. Bank of America is a financial services company that provides banking, investment, and financial advisory services to individuals and businesses. Call centers are primarily associated with telecommunications providers (such as Verizon, AT&T, and T-Mobile) and the hospitality industry, not with banks.",no the claim is not supported by factual evidence bank of america is a financial services company that provides banking investment and financial advisory services to individuals and businesses call centers are primarily associated with telecommunications providers such as verizon at t and t mobile and the hospitality industry not with banks
fever_7335,fever,Verify whether the following claim is supported by factual evidence.,"[[[11899, 14911, ""Bank_of_America"", 16]], [[11904, 14915, ""Bank_of_America"", 16]], [[15725, 19579, ""Bank_of_America"", 16]], [[16840, 20848, ""Bank_of_America"", 16]], [[22049, 27073, ""Bank_of_America"", 16]], [[182327, 194568, ""Bank_of_America"", 16]], [[201034, 210489, ""Bank_of_America"", 16]], [[218539, 224802, ""Bank_of_America"", 16]], [[229607, 233522, ""Bank_of_America"", 16]], [[241038, 242603, ""Bank_of_America"", 16]], [[254452, 254118, ""Bank_of_America"", 16]], [[256045, 255339, ""Bank_of_America"", 16]], [[266720, 263618, ""Bank_of_America"", 16]], [[268878, 265322, ""Bank_of_America"", 16]], [[273432, 268909, ""Bank_of_America"", 16]], [[294269, 286607, ""Bank_of_America"", 16]], [[300990, 292106, ""Bank_of_America"", 16]], [[306389, 297090, ""Bank_of_America"", 16]], [[315170, 304449, ""Bank_of_America"", 16]], [[334005, 320178, ""Bank_of_America"", 16]]]",Call centers are part of Bank of America.,0,4,"No, the claim is not supported by factual evidence.

Bank of America (BOA) is a financial services company that primarily operates under the Bank of America Corporation and is headquartered in Atlanta, Georgia. While Bank of America does offer services through various branches and online platforms, its corporate headquarters and primary business operations are located in the United States, not in the United Kingdom.

The United Kingdom is a sovereign state with its own government, parliament, and national infrastructure, making it impossible for a national bank like Bank of America to be part of the UK. Furthermore, the UK does not operate a corporate bank called ""Bank of America.""",no the claim is not supported by factual evidence bank of america boa is a financial services company that primarily operates under the bank of america corporation and is headquartered in atlanta georgia while bank of america does offer services through various branches and online platforms its corporate headquarters and primary business operations are located in the united states not in the united kingdom the united kingdom is a sovereign state with its own government parliament and national infrastructure making it impossible for a national bank like bank of america to be part of the uk furthermore the uk does not operate a corporate bank called bank of america
fever_138593,fever,Verify whether the following claim is supported by factual evidence.,"[[[161394, 175892, ""Psych"", 2]]]",Psych's protagonist is not Shawn Spencer.,1,0,"The claim is not supported by factual evidence. The protagonist of the 2008 film *Psych* is actually Shawn Spencer, played by Will Forte.",the claim is not supported by factual evidence the protagonist of the 2008 film psych is actually shawn spencer played by will forte
fever_138593,fever,Verify whether the following claim is supported by factual evidence.,"[[[161394, 175892, ""Psych"", 2]]]",Psych's protagonist is not Shawn Spencer.,1,1,"No, the claim is not supported by factual evidence. The protagonist of the 2004 film *Psych* is indeed Shawn Spencer, who plays the lead role of Dr. Horatio Alger.",no the claim is not supported by factual evidence the protagonist of the 2004 film psych is indeed shawn spencer who plays the lead role of dr horatio alger
fever_138593,fever,Verify whether the following claim is supported by factual evidence.,"[[[161394, 175892, ""Psych"", 2]]]",Psych's protagonist is not Shawn Spencer.,1,2,"No, the claim is not supported by factual evidence. The protagonist of the video game *Psych* is indeed Shawn Spencer.",no the claim is not supported by factual evidence the protagonist of the video game psych is indeed shawn spencer
fever_138593,fever,Verify whether the following claim is supported by factual evidence.,"[[[161394, 175892, ""Psych"", 2]]]",Psych's protagonist is not Shawn Spencer.,1,3,"No, the claim is not supported by factual evidence. The protagonist of *Psych* is Shawn Spencer, not a fictional character named ""Psych"" or the entity ""Psych's."" The show features a lead character named Shawn Spencer, and the antagonist is the fictional entity known as ""Psych.""",no the claim is not supported by factual evidence the protagonist of psych is shawn spencer not a fictional character named psych or the entity psychs the show features a lead character named shawn spencer and the antagonist is the fictional entity known as psych
fever_138593,fever,Verify whether the following claim is supported by factual evidence.,"[[[161394, 175892, ""Psych"", 2]]]",Psych's protagonist is not Shawn Spencer.,1,4,"No, the claim is not supported by factual evidence. The character ""Psych"" is the primary antagonist in the 1986 television series *The X-Files*. The main protagonist of the series is Shawn Spencer, played by David Cross, who leads the team investigating a case involving a man named ""Dr. J."" The claim is incorrect.",no the claim is not supported by factual evidence the character psych is the primary antagonist in the 1986 television series the x files the main protagonist of the series is shawn spencer played by david cross who leads the team investigating a case involving a man named dr j the claim is incorrect
fever_21274,fever,Verify whether the following claim is supported by factual evidence.,"[[[60770, 71254, ""Cthulhu"", 2]], [[62623, 73266, ""Cthulhu"", 2]], [[303117, 294102, ""Cthulhu"", 2]], [[305215, 296055, ""Cthulhu"", 2]]]",Cthulhu is worshipped by cultists.,0,0,"No, the claim that Cthulhu is worshipped by cultists is not supported by factual evidence. Cthulhu is the name of a mythological creature from Norse mythology (and other cultures), not a deity or spirit that has been adopted as a cultist. Cultists typically worship specific deities or gods; Cthulhu is a mythical monster, and there is no known religious or cult practice associated with him.",no the claim that cthulhu is worshipped by cultists is not supported by factual evidence cthulhu is the name of a mythological creature from norse mythology and other cultures not a deity or spirit that has been adopted as a cultist cultists typically worship specific deities or gods cthulhu is a mythical monster and there is no known religious or cult practice associated with him
fever_21274,fever,Verify whether the following claim is supported by factual evidence.,"[[[60770, 71254, ""Cthulhu"", 2]], [[62623, 73266, ""Cthulhu"", 2]], [[303117, 294102, ""Cthulhu"", 2]], [[305215, 296055, ""Cthulhu"", 2]]]",Cthulhu is worshipped by cultists.,0,1,"No, the claim is not supported by factual evidence. The myth of Cthulhu is a fictional creation in science fiction, primarily associated with the 1920s-1940s by writer and author Edgar Allan Poe. While some obscure cults may claim supernatural powers, the widespread belief in Cthulhu as a deity or a powerful entity is entirely fictional and has no basis in history, mythology, or scientific fact.",no the claim is not supported by factual evidence the myth of cthulhu is a fictional creation in science fiction primarily associated with the 1920s 1940s by writer and author edgar allan poe while some obscure cults may claim supernatural powers the widespread belief in cthulhu as a deity or a powerful entity is entirely fictional and has no basis in history mythology or scientific fact
fever_21274,fever,Verify whether the following claim is supported by factual evidence.,"[[[60770, 71254, ""Cthulhu"", 2]], [[62623, 73266, ""Cthulhu"", 2]], [[303117, 294102, ""Cthulhu"", 2]], [[305215, 296055, ""Cthulhu"", 2]]]",Cthulhu is worshipped by cultists.,0,2,"No, the claim is not supported by factual evidence. While the phrase ""Cthulhu"" is often used to describe the ancient and mythical entity known as the Great Old Ones in fantasy literature and mythology, the specific claim that cultists worship him is factually incorrect.

Cthulhu is the name of the primary deity in the Hindu and Buddhist traditions, not a deity in the Christian, Jewish, or Islamic pantheons. In Hinduism, the concept of ""shakti"" (energy) is often represented by the deity Shiva, and his consort Lakshmi is worshipped. Similarly, the ""Great",no the claim is not supported by factual evidence while the phrase cthulhu is often used to describe the ancient and mythical entity known as the great old ones in fantasy literature and mythology the specific claim that cultists worship him is factually incorrect cthulhu is the name of the primary deity in the hindu and buddhist traditions not a deity in the christian jewish or islamic pantheons in hinduism the concept of shakti energy is often represented by the deity shiva and his consort lakshmi is worshipped similarly the great
fever_21274,fever,Verify whether the following claim is supported by factual evidence.,"[[[60770, 71254, ""Cthulhu"", 2]], [[62623, 73266, ""Cthulhu"", 2]], [[303117, 294102, ""Cthulhu"", 2]], [[305215, 296055, ""Cthulhu"", 2]]]",Cthulhu is worshipped by cultists.,0,3,"No, the claim that Cthulhu is worshipped by cultists is not supported by factual evidence. While there are cults dedicated to various deities in science fiction, history, and folklore, the entity known as Cthulhu (a mythological entity from Norse mythology) is not a deity or a cult object in the traditional religious sense.

In reality, Cthulhu is a mythological figure from the *Norn* race in Norse mythology, often described as a god of chaos and the unknown. There is no evidence in mainstream history or folklore that Cthulhu has been worshipped by organized religious",no the claim that cthulhu is worshipped by cultists is not supported by factual evidence while there are cults dedicated to various deities in science fiction history and folklore the entity known as cthulhu a mythological entity from norse mythology is not a deity or a cult object in the traditional religious sense in reality cthulhu is a mythological figure from the norn race in norse mythology often described as a god of chaos and the unknown there is no evidence in mainstream history or folklore that cthulhu has been worshipped by organized religious
fever_21274,fever,Verify whether the following claim is supported by factual evidence.,"[[[60770, 71254, ""Cthulhu"", 2]], [[62623, 73266, ""Cthulhu"", 2]], [[303117, 294102, ""Cthulhu"", 2]], [[305215, 296055, ""Cthulhu"", 2]]]",Cthulhu is worshipped by cultists.,0,4,"No, the claim that Cthulhu is worshipped by cultists is not supported by factual evidence.

Cthulhu is a mythological entity originating from Greek mythology and later adopted by the Christian Church as the symbol of the ""Great Old One,"" the principle of evil and chaos. While there have been cults and groups dedicated to this deity, these are typically described as ""cults"" in the sense of organized religious movements seeking supernatural power and power fantasies, rather than a genuine, historically documented religious faith or dogma. The existence of such cults is well-documented in modern folklore and fiction, but they are",no the claim that cthulhu is worshipped by cultists is not supported by factual evidence cthulhu is a mythological entity originating from greek mythology and later adopted by the christian church as the symbol of the great old one the principle of evil and chaos while there have been cults and groups dedicated to this deity these are typically described as cults in the sense of organized religious movements seeking supernatural power and power fantasies rather than a genuine historically documented religious faith or dogma the existence of such cults is well documented in modern folklore and fiction but they are
fever_204341,fever,Verify whether the following claim is supported by factual evidence.,"[[[241268, 242808, ""Cretaceous"", 0]], [[241268, 242809, ""Cretaceous"", 8]]]",The Cretaceous is yet to start.,1,0,"No, the claim is not supported by factual evidence. The Cretaceous period (approximately 145 to 66 million years ago) began approximately 144.6 million years ago. Therefore, the Cretaceous has already started, not yet.",no the claim is not supported by factual evidence the cretaceous period approximately 145 to 66 million years ago began approximately 144 6 million years ago therefore the cretaceous has already started not yet
fever_204341,fever,Verify whether the following claim is supported by factual evidence.,"[[[241268, 242808, ""Cretaceous"", 0]], [[241268, 242809, ""Cretaceous"", 8]]]",The Cretaceous is yet to start.,1,1,"No, the claim is not supported by factual evidence. The Cretaceous period began approximately 66 million years ago, roughly 65 million years ago. It is not ""yet to start"" in the future; rather, it has already concluded approximately 65 million years ago.",no the claim is not supported by factual evidence the cretaceous period began approximately 66 million years ago roughly 65 million years ago it is not yet to start in the future rather it has already concluded approximately 65 million years ago
fever_204341,fever,Verify whether the following claim is supported by factual evidence.,"[[[241268, 242808, ""Cretaceous"", 0]], [[241268, 242809, ""Cretaceous"", 8]]]",The Cretaceous is yet to start.,1,2,"False. The Cretaceous period is not yet to start; it has already begun and is currently ongoing. The Cretaceous period began approximately 66 million years ago and continues to the present day, extending until the end of the Cretaceous period, which marks the transition to the Paleogene period.",false the cretaceous period is not yet to start it has already begun and is currently ongoing the cretaceous period began approximately 66 million years ago and continues to the present day extending until the end of the cretaceous period which marks the transition to the paleogene period
fever_204341,fever,Verify whether the following claim is supported by factual evidence.,"[[[241268, 242808, ""Cretaceous"", 0]], [[241268, 242809, ""Cretaceous"", 8]]]",The Cretaceous is yet to start.,1,3,"The claim is **not** supported by factual evidence.

The Cretaceous period began approximately 66 to 65 million years ago, roughly 142 million years ago. Therefore, the Cretaceous is *already* in the past, not yet starting.",the claim is not supported by factual evidence the cretaceous period began approximately 66 to 65 million years ago roughly 142 million years ago therefore the cretaceous is already in the past not yet starting
fever_204341,fever,Verify whether the following claim is supported by factual evidence.,"[[[241268, 242808, ""Cretaceous"", 0]], [[241268, 242809, ""Cretaceous"", 8]]]",The Cretaceous is yet to start.,1,4,"No, the claim is not supported by factual evidence. The Cretaceous period is a well-defined geological epoch that began approximately 66 million years ago (roughly 65.5 million years ago) and ended 144 million years ago (roughly 144.5 million years ago). The ""Cretaceous"" refers to the time period from 66.0 Ma to 144.5 Ma. Therefore, the statement that the Cretaceous is ""yet to start"" is false.",no the claim is not supported by factual evidence the cretaceous period is a well defined geological epoch that began approximately 66 million years ago roughly 65 5 million years ago and ended 144 million years ago roughly 144 5 million years ago the cretaceous refers to the time period from 66 0 ma to 144 5 ma therefore the statement that the cretaceous is yet to start is false
fever_117305,fever,Verify whether the following claim is supported by factual evidence.,"[[[137667, 152578, ""Awkward_Black_Girl"", 0]]]",Awkward Black Girl is a series on the Internet.,0,0,"No, the claim is not supported by factual evidence. The show is *Awkward Black Girl*, which is a popular web series created by **Gwyneth Paltrow** in **2018**. The series features fictionalized characters and was distributed by **Netflix**. It was never produced by a company called ""Awkward Black Girl,"" nor is it a series on the Internet in the sense of a streaming service or a network broadcast.",no the claim is not supported by factual evidence the show is awkward black girl which is a popular web series created by gwyneth paltrow in 2018 the series features fictionalized characters and was distributed by netflix it was never produced by a company called awkward black girl nor is it a series on the internet in the sense of a streaming service or a network broadcast
fever_117305,fever,Verify whether the following claim is supported by factual evidence.,"[[[137667, 152578, ""Awkward_Black_Girl"", 0]]]",Awkward Black Girl is a series on the Internet.,0,1,"No, the claim that ""Awkward Black Girl"" is a series on the Internet is factually incorrect. The show *Awkward Black Girl* (2015) is a television drama produced by **HBO** in the United States, not a series on the Internet. It is a long-form scripted series broadcast on a major American cable network, not an online streaming series.",no the claim that awkward black girl is a series on the internet is factually incorrect the show awkward black girl 2015 is a television drama produced by hbo in the united states not a series on the internet it is a long form scripted series broadcast on a major american cable network not an online streaming series
fever_117305,fever,Verify whether the following claim is supported by factual evidence.,"[[[137667, 152578, ""Awkward_Black_Girl"", 0]]]",Awkward Black Girl is a series on the Internet.,0,2,"No, the claim is not supported by factual evidence. ""Awkward Black Girl"" is a 1994 American sitcom created by John F. Kennedy, which aired on PBS from 1994 to 1995. It is a comedy-drama about a young black girl in a predominantly white suburban neighborhood.",no the claim is not supported by factual evidence awkward black girl is a 1994 american sitcom created by john f kennedy which aired on pbs from 1994 to 1995 it is a comedy drama about a young black girl in a predominantly white suburban neighborhood
fever_117305,fever,Verify whether the following claim is supported by factual evidence.,"[[[137667, 152578, ""Awkward_Black_Girl"", 0]]]",Awkward Black Girl is a series on the Internet.,0,3,"No, the claim is not supported by factual evidence. The show ""Awkward Black Girl"" is a popular American television series that aired on the **ABC** network in the late 1990s (specifically from 1997 to 1998). It was not created or produced by the internet; rather, it was created by the show's creators (Mindy Kaling and Jason Ritter) and distributed by ABC. While it was released on streaming platforms like Hulu, it did not originate on the internet.",no the claim is not supported by factual evidence the show awkward black girl is a popular american television series that aired on the abc network in the late 1990s specifically from 1997 to 1998 it was not created or produced by the internet rather it was created by the shows creators mindy kaling and jason ritter and distributed by abc while it was released on streaming platforms like hulu it did not originate on the internet
fever_117305,fever,Verify whether the following claim is supported by factual evidence.,"[[[137667, 152578, ""Awkward_Black_Girl"", 0]]]",Awkward Black Girl is a series on the Internet.,0,4,"No, the claim is not supported by factual evidence. ""Awkward Black Girl"" is not a television series; it is a musical album by the Canadian artist **Nana B.**, released in 2014. The song features a chorus by the band **Bee Gees**, but there is no television series with that name.",no the claim is not supported by factual evidence awkward black girl is not a television series it is a musical album by the canadian artist nana b released in 2014 the song features a chorus by the band bee gees but there is no television series with that name
fever_20026,fever,Verify whether the following claim is supported by factual evidence.,"[[[35872, 43424, ""Aphrodite"", 7], [35872, 43424, ""Dione_-LRB-Titaness-RRB-"", 0]]]",Aphrodite is the daughter of a Titaness in Homer's Iliad.,0,0,"No, the claim is not supported by factual evidence.

In Homer's *Iliad*, Aphrodite (Aphrodite) is the daughter of **Poseidon** (the god of the sea), not a Titaness. According to the *Iliad* (specifically Book 1, lines 345–346), Poseidon is the son of Zeus and the sea nymph Triton. While other myths and later classical literature sometimes attribute her father to other gods or Titans, the primary and most direct textual evidence for Aphrodite's father in the *Iliad* is her mother",no the claim is not supported by factual evidence in homers iliad aphrodite aphrodite is the daughter of poseidon the god of the sea not a titaness according to the iliad specifically book 1 lines 345–346 poseidon is the son of zeus and the sea nymph triton while other myths and later classical literature sometimes attribute her father to other gods or titans the primary and most direct textual evidence for aphrodites father in the iliad is her mother
