id,source_dataset,original_label,num_generations,mean_pairwise_entailment,mean_pairwise_contradiction,mean_pairwise_neutral,fraction_entailing_pairs,fraction_contradicting_pairs,fraction_neutral_pairs,nli_disagreement
fever_18542,fever,0,5,0.1382918955169711,0.24616828523842868,0.6155398192446002,0.1,0.0,0.9,0.5539381948607288
fever_40205,fever,0,5,0.13490031710233003,0.4555376407288286,0.4095620421688415,0.0,0.7,0.3,0.6603186618132493
fever_45018,fever,1,5,0.08907322511969358,0.4262218148518155,0.4847049600284909,0.1,0.5,0.4,0.6685742948660609
fever_99546,fever,1,5,0.10393934055005512,0.17886932147919002,0.7171913379707548,0.0,0.1,0.9,0.5374649904645674
fever_108162,fever,1,5,0.07422616366414134,0.017311838691210318,0.9084619976446484,0.0,0.0,1.0,0.47154283751353454
fever_225281,fever,0,5,0.15826839616336913,0.35866767650167275,0.48306392733495807,0.1,0.3,0.6,0.6001996401691518
fever_129780,fever,1,5,0.24503522004714623,0.29987460561362883,0.4550901743392249,0.4,0.3,0.3,0.5274196927832413
fever_8304,fever,1,5,0.175897798768807,0.436854204236664,0.387247996994529,0.1,0.4,0.5,0.6304782027339285
fever_159709,fever,0,5,0.25650331659908954,0.4810962057034498,0.2624004776974606,0.2,0.5,0.3,0.6122964445521801
fever_209088,fever,0,5,0.12471043935890688,0.4027333208486995,0.4725562397923936,0.1,0.4,0.5,0.6390114407448964
fever_198896,fever,0,5,0.3433017095619576,0.2057306321044597,0.45096765833358265,0.5,0.1,0.4,0.431214461271251
fever_157098,fever,1,5,0.4553434384522304,0.011279119597263333,0.5333774419505062,0.5,0.0,0.5,0.27796784057251644
fever_70208,fever,1,5,0.0903637827243382,0.44839891406964816,0.46123730320601364,0.0,0.5,0.5,0.6790175656726549
fever_142839,fever,1,5,0.402882132732101,0.1304532523331057,0.46666461493479333,0.4,0.1,0.5,0.36378555980050237
fever_84836,fever,1,5,0.03561966309485495,0.00453803439817,0.9598423025069749,0.0,0.0,1.0,0.48445918565165746
fever_2144,fever,0,5,0.11676136028642232,0.42023936592032385,0.4629992737932539,0.0,0.4,0.6,0.6517390028169507
fever_215130,fever,0,5,0.02486508143268131,0.23140156278574914,0.7437333557815695,0.0,0.0,1.0,0.603268240676534
fever_92128,fever,1,5,0.3243181563236115,0.15902506319634352,0.516656780480045,0.3,0.1,0.6,0.41735345343636604
fever_170953,fever,1,5,0.013046906935105448,0.8092016281957302,0.1777514648691644,0.0,1.0,0.0,0.8980773606303124
fever_207006,fever,1,5,0.22717012450704463,0.24315931321991385,0.5296705622730415,0.1,0.2,0.7,0.5079945943564346
fever_116715,fever,0,5,0.09232973729103104,0.5784524065855758,0.32921785612339305,0.0,0.6,0.4,0.7430613346472723
fever_8492,fever,0,5,0.026130072364062378,0.25933210487243785,0.7145378227634998,0.0,0.2,0.8,0.6166010162541877
fever_180730,fever,0,5,0.03413034933785364,0.430038500139995,0.5358311505221514,0.0,0.6,0.4,0.6979540754010707
fever_159324,fever,0,5,0.28579834771806634,0.06270193627614615,0.6514997160057876,0.2,0.0,0.8,0.38845179427904
fever_182268,fever,1,5,0.17922443565185348,0.0070585252254131954,0.8137170391227333,0.0,0.0,1.0,0.4139170447867798
fever_133797,fever,1,5,0.08384111448572965,0.2686536536224103,0.6475052318918599,0.0,0.2,0.8,0.5924062695683403
fever_161530,fever,0,5,0.2033581151196852,0.06688212358990142,0.7297597612904133,0.1,0.0,0.9,0.4317620042351081
fever_1934,fever,0,5,0.2055863984436801,0.07471718602758408,0.7196964155287359,0.1,0.0,0.9,0.434565393791952
fever_208420,fever,1,5,0.2683479522018611,0.3024305911800806,0.4292214566180583,0.2,0.3,0.5,0.5170413194891097
fever_77157,fever,1,5,0.05549856382524261,0.5782833244479375,0.3662181117268199,0.0,0.8,0.2,0.7613923803113475
fever_141370,fever,0,5,0.13192076736994113,0.4402465446110462,0.4278326880190126,0.1,0.4,0.5,0.6541628886205525
fever_173725,fever,0,5,0.0038566252588148825,0.9329386085490313,0.06320476619215383,0.0,1.0,0.0,0.9645409916451082
fever_49125,fever,1,5,0.025225032353137757,0.46249113486801213,0.5122838327788501,0.0,0.4,0.6,0.7186330512574373
fever_50948,fever,1,5,0.03340719557898544,0.4980760771639613,0.4685167272570533,0.0,0.5,0.5,0.7323344407924879
fever_166383,fever,1,5,0.16743833340084247,0.056817404407217706,0.7757442621919399,0.0,0.0,1.0,0.4446895355031877
fever_85881,fever,1,5,0.13982087696886686,0.2735172361368257,0.5866618868943074,0.0,0.3,0.7,0.5668481795839795
fever_91114,fever,1,5,0.008937795317653274,0.630212344272589,0.36084986040975775,0.0,0.7,0.3,0.8106372744774679
fever_117192,fever,1,5,0.07882579868227393,0.07013495785751962,0.8510392434602064,0.0,0.0,1.0,0.4956545795876228
fever_86738,fever,1,5,0.07817500987855132,0.23823835613334374,0.6835866339881049,0.0,0.3,0.7,0.5800316731273962
fever_226445,fever,0,5,0.07277700952506153,0.2017913496304326,0.7254316408445058,0.0,0.0,1.0,0.5645071700526856
fever_147207,fever,1,5,0.15471693533487957,0.16666185935415495,0.6786212053109655,0.1,0.0,0.9,0.5059724620096377
fever_226136,fever,0,5,0.24996855823500672,0.33066215462950455,0.4193692871354887,0.1,0.4,0.5,0.540346798197249
fever_205107,fever,1,5,0.2742619686687587,0.10730678269741956,0.6184312486338218,0.1,0.0,0.9,0.41652240701433046
fever_107589,fever,0,5,0.00800018823107298,0.10310176642188325,0.8888980453470439,0.0,0.1,0.9,0.5475507890954052
fever_105896,fever,0,5,0.15127169088722886,0.09399400285860718,0.7547343062541639,0.1,0.0,0.9,0.4713611559856892
fever_181271,fever,1,5,0.19643896597276783,0.2524863294308065,0.5510747045964257,0.1,0.2,0.7,0.5280236817290194
fever_34156,fever,0,5,0.11948792584504246,0.2453318747299539,0.6351801994250036,0.0,0.3,0.7,0.5629219744424557
fever_122887,fever,1,5,0.12192324666251483,0.19337648847242894,0.6847002648650562,0.0,0.1,0.9,0.535726620904957
fever_161556,fever,1,5,0.04093098428101012,0.14211773203582317,0.8169512836831666,0.0,0.0,1.0,0.5505933738774065
fever_139090,fever,1,5,0.26249092569934845,0.22309020999336937,0.5144188643072822,0.2,0.2,0.6,0.4802996421470105
fever_129729,fever,1,5,0.17688442297530044,0.302093076044942,0.5210225009797577,0.0,0.2,0.8,0.5626043265348208
fever_11414,fever,0,5,0.22392010309290938,0.07395921060591602,0.7021206863011746,0.1,0.0,0.9,0.42501955375650335
fever_18574,fever,0,5,0.14319784833655244,0.5438736197576752,0.3129285319057723,0.1,0.6,0.3,0.7003378857105613
fever_145624,fever,1,5,0.2651290690520104,0.028489102914537972,0.7063818280334517,0.1,0.0,0.9,0.38168001693126385
fever_191439,fever,1,5,0.07056762556743942,0.2823611932348201,0.6470711811977404,0.1,0.2,0.7,0.6058967838336904
fever_222896,fever,0,5,0.21737056255210607,0.391523538486821,0.39110589896107295,0.3,0.4,0.3,0.5870764879673575
fever_119212,fever,0,5,0.10479921648859529,0.49365935118762305,0.4015414323237817,0.1,0.5,0.4,0.6944300673495138
fever_34353,fever,1,5,0.21778690271410645,0.17130997975883827,0.6109031175270553,0.2,0.0,0.8,0.4767615385223659
fever_160764,fever,0,5,0.20432535841172514,0.1687989145371312,0.6268757270511437,0.0,0.1,0.9,0.48223677806270304
fever_202930,fever,1,5,0.35976686357862453,0.019671539095825804,0.6205615973255497,0.0,0.0,1.0,0.32995233775860067
fever_168923,fever,0,5,0.013620567555925538,0.09302022839863602,0.8933592040454383,0.0,0.0,1.0,0.5396998304213552
fever_205126,fever,0,5,0.18628903094528676,0.18493144300847714,0.6287795260462361,0.1,0.0,0.9,0.4993212060315952
fever_76307,fever,0,5,0.26743460226352267,0.1186150527935469,0.6139503449429304,0.3,0.1,0.6,0.4255902252650121
fever_215477,fever,1,5,0.4377057469855791,0.12097429700960963,0.44131995600481133,0.4,0.0,0.6,0.34163427501201526
fever_15913,fever,0,5,0.06802589218642505,0.3572262645474355,0.5747478432661395,0.0,0.4,0.6,0.6446001861805053
fever_65511,fever,0,5,0.0037626004315418162,0.8200535547117976,0.1761838448566605,0.0,1.0,0.0,0.9081454771401278
fever_89014,fever,1,5,0.004574184988108665,0.2203630771911497,0.7750627378207418,0.0,0.2,0.8,0.6078944461015205
fever_205092,fever,1,5,0.3746476008307815,0.10131014582980377,0.5240422533394147,0.4,0.0,0.6,0.36333127249951114
fever_69655,fever,1,5,0.2052989174802024,0.08321958375123045,0.7114814987685671,0.2,0.0,0.8,0.438960333135514
fever_74163,fever,1,5,0.12105748247196671,0.1154333897048712,0.763509127823162,0.1,0.0,0.9,0.49718795361645224
fever_201457,fever,0,5,0.03882478181411422,0.05246002991466818,0.9087151882712176,0.0,0.0,1.0,0.506817624050277
fever_216399,fever,1,5,0.03993516781826369,0.3888168433331899,0.5712479888485463,0.0,0.4,0.6,0.6744408377574631
fever_76126,fever,1,5,0.16824835445106748,0.18483564231102206,0.6469160032379104,0.0,0.1,0.9,0.5082936439299772
fever_135951,fever,1,5,0.21337129839971541,0.2478092184538554,0.5388194831464292,0.1,0.3,0.6,0.51721896002707
fever_180717,fever,1,5,0.20499417198982686,0.18310043856122799,0.611905389448945,0.1,0.1,0.8,0.4890531332857005
fever_111850,fever,1,5,0.05288480374146565,0.30002309829236806,0.6470920979661663,0.0,0.3,0.7,0.6235691472754512
fever_171901,fever,1,5,0.2988138399662753,0.12174015906256641,0.5794460009711583,0.1,0.1,0.8,0.41146315954814555
fever_48048,fever,1,5,0.13840268600803124,0.1660512267326501,0.6955460872593187,0.0,0.0,1.0,0.5138242703623095
fever_42922,fever,0,5,0.06286955949521039,0.9075637831787147,0.02956665732607488,0.1,0.9,0.0,0.9223471118417521
fever_124817,fever,1,5,0.022493470954200255,0.3150210933958063,0.6624854356499934,0.0,0.1,0.9,0.646263811220803
fever_117699,fever,0,5,0.012105844965462373,0.38715478836148337,0.6007393666730543,0.0,0.3,0.7,0.6875244716980105
fever_106478,fever,1,5,0.48350664760669204,0.02774309822986453,0.4887502541634435,0.4,0.0,0.6,0.27211822531158625
fever_69354,fever,1,5,0.134527220366902,0.1594305751586274,0.7060422044744706,0.0,0.0,1.0,0.5124516773958627
fever_62835,fever,1,5,0.05825764094329731,0.3344142358704735,0.6073281231862291,0.0,0.2,0.8,0.638078297463588
fever_142717,fever,0,5,0.10912692775925606,0.18514024349317504,0.7057328287475689,0.0,0.1,0.9,0.5380066578669596
fever_218479,fever,0,5,0.04406907156314074,0.6539717175904772,0.30195921084638205,0.0,0.9,0.1,0.8049513230136682
fever_205121,fever,1,5,0.316447038295822,0.20941440849413984,0.47413855321003817,0.2,0.1,0.7,0.4464836850991589
fever_157640,fever,0,5,0.2936997741576775,0.13578696255625008,0.5705132632860724,0.2,0.1,0.7,0.4210435941992863
fever_50923,fever,0,5,0.19898946416297297,0.5207702524989668,0.2802402833380602,0.1,0.6,0.3,0.6608903941679969
fever_166919,fever,0,5,0.12340728836902363,0.03033353342517866,0.8462591782057978,0.0,0.0,1.0,0.4534631225280775
fever_123189,fever,1,5,0.15837075202048345,0.27100277750157764,0.570626470477939,0.1,0.1,0.8,0.5563160127405471
fever_43974,fever,1,5,0.23583813173468965,0.22696137119647702,0.5372004970688333,0.3,0.2,0.5,0.4955616197308937
fever_50198,fever,1,5,0.24632791241924284,0.034617504666434804,0.7190545829143223,0.1,0.0,0.9,0.394144796123596
fever_22861,fever,1,5,0.23686038349536925,0.008404445881348806,0.7547351706232821,0.1,0.0,0.9,0.38577203119298986
fever_185194,fever,0,5,0.06465096871491773,0.6958425449146809,0.23950648637040145,0.0,0.7,0.3,0.8155957880998816
fever_166940,fever,0,5,0.005523539963236495,0.5237530698978855,0.4707233901388781,0.0,0.6,0.4,0.7591147649673246
fever_53147,fever,0,5,0.29700567108720266,0.1370312621582939,0.5659630667545035,0.2,0.0,0.8,0.4200127955355456
fever_169317,fever,0,5,0.13873128479431557,0.4566924119871768,0.4045763032185078,0.1,0.5,0.4,0.6589805635964308
fever_77435,fever,1,5,0.23870963938793605,0.054346728520465085,0.7069436320915988,0.1,0.0,0.9,0.4078185445662645
fever_69892,fever,0,5,0.025229409651199387,0.6939733354960118,0.28079725485278867,0.0,0.9,0.1,0.8343719629224061
fever_130220,fever,1,5,0.11887665963401635,0.4086739026962441,0.47244943766973957,0.0,0.4,0.6,0.6448986215311139
fever_132225,fever,1,5,0.28964193615028166,0.16865204991929583,0.5417060139304226,0.2,0.0,0.8,0.43950505688450714
fever_67950,fever,1,5,0.18379127127011893,0.198577801234945,0.6176309274949361,0.0,0.2,0.8,0.5073932649824131
fever_226092,fever,0,5,0.0643554601250831,0.6481382873394574,0.2875062525354595,0.0,0.9,0.1,0.7918914136071872
fever_132447,fever,1,5,0.45376006539376845,0.17710532363356032,0.3691346109726713,0.5,0.1,0.4,0.36167262911989595
fever_36425,fever,0,5,0.05490282152713927,0.546045405995516,0.3990517724773447,0.0,0.5,0.5,0.7455712922341884
fever_98786,fever,0,5,0.027099461568048135,0.3983692938326128,0.574531244599339,0.0,0.3,0.7,0.6856349161322823
fever_74507,fever,1,5,0.21680109871377687,0.28693171695163705,0.4962671843345861,0.1,0.3,0.6,0.5350653091189301
fever_165864,fever,0,5,0.04086796895592428,0.44993162153319977,0.5092004095108759,0.0,0.4,0.6,0.7045318262886378
fever_151680,fever,0,5,0.11274669111844023,0.15086238104697475,0.736390927834585,0.0,0.1,0.9,0.5190578449642673
fever_112986,fever,1,5,0.08972971313585426,0.5378119730329377,0.372458313831208,0.1,0.5,0.4,0.7240411299485416
fever_23381,fever,1,5,0.16466412485894116,0.12070139249656191,0.714634482644497,0.0,0.0,1.0,0.47801863381881043
fever_71986,fever,1,5,0.26448420997019056,0.5727960144698445,0.1627197755599649,0.2,0.7,0.1,0.654155902249827
fever_92807,fever,1,5,0.013531016968756176,0.8050125909764562,0.18145639205478759,0.0,1.0,0.0,0.89574078700385
fever_71368,fever,1,5,0.04754811987806503,0.05878100151428345,0.8936708786076515,0.0,0.0,1.0,0.5056164408181092
fever_217658,fever,0,5,0.17404630679872793,0.36591297508262716,0.46004071811864494,0.1,0.2,0.7,0.5959333341419496
fever_50223,fever,1,5,0.11148264677196033,0.14338921236671817,0.7451281408613216,0.0,0.1,0.9,0.515953282797379
fever_4134,fever,0,5,0.18605393651279106,0.20619615531305677,0.6077499081741522,0.2,0.2,0.6,0.5100711094001329
fever_26340,fever,0,5,0.2913520338210315,0.15235395864647744,0.556294007532491,0.2,0.1,0.7,0.43050096241272295
fever_195057,fever,0,5,0.048834312106194815,0.6654083132077792,0.28575737468602613,0.0,0.8,0.2,0.8082870005507923
fever_172776,fever,1,5,0.06248593870156784,0.5742940302507795,0.36322003104765266,0.0,0.8,0.2,0.7559040457746058
fever_84694,fever,1,5,0.015725201080252712,0.5607466556272857,0.4235281432924617,0.0,0.7,0.3,0.7725107272735166
fever_102745,fever,1,5,0.2693399279721998,0.3687878878523018,0.3618721841754984,0.2,0.4,0.4,0.5497239799400511
fever_80054,fever,1,5,0.31636294187357994,0.2615143053724519,0.4221227527539682,0.3,0.3,0.4,0.472575681749436
fever_14019,fever,1,5,0.017429510712793875,0.33406222620891135,0.6485082630782947,0.0,0.4,0.6,0.6583163577480586
fever_144309,fever,0,5,0.054730590483850705,0.3321596703879562,0.613109739128193,0.0,0.2,0.8,0.6387145399520526
fever_37097,fever,0,5,0.1701719263724585,0.039476669044713156,0.7903514045828283,0.1,0.0,0.9,0.4346523713361273
fever_212035,fever,0,5,0.15456698497010826,0.010186888307463412,0.8352461267224282,0.0,0.0,1.0,0.42780995166867747
fever_100204,fever,1,5,0.009828808827555305,0.6120095812061713,0.37816160996627335,0.0,0.8,0.2,0.801090386189308
fever_213948,fever,1,5,0.01109270759290194,0.966893046762701,0.022014245644397044,0.0,1.0,0.0,0.9779001695848996
fever_137267,fever,1,5,0.09415992710139373,0.1377681055136914,0.7680719673849149,0.0,0.0,1.0,0.5218040892061488
fever_119940,fever,1,5,0.04277317130020781,0.5420157290676,0.4152110996321922,0.0,0.5,0.5,0.7496212788836961
fever_158306,fever,0,5,0.22712372690240307,0.0031572577147634313,0.7697190153828334,0.0,0.0,1.0,0.38801676540618013
fever_165896,fever,0,5,0.07338742968185805,0.6334625640490852,0.29315000626905685,0.0,0.6,0.4,0.7800375671836136
fever_126509,fever,0,5,0.22099918591683188,0.27960017426559425,0.4994006398175738,0.2,0.3,0.5,0.5293004941743812
fever_112573,fever,0,5,0.22367088789158296,0.2979937340226572,0.4783353780857598,0.2,0.3,0.5,0.5371614230655372
fever_186590,fever,0,5,0.06410249795250053,0.5512143885697567,0.38468311347774276,0.0,0.8,0.2,0.743555945308628
fever_128297,fever,1,5,0.693284881473738,0.08216196405259496,0.22455315447366705,0.9,0.0,0.1,0.1944385412894285
fever_26332,fever,1,5,0.0331671675002511,0.5051357265701267,0.46169710592962215,0.0,0.4,0.6,0.7359842795349378
fever_48183,fever,0,5,0.16326618739805177,0.003285753594799319,0.8334480590071489,0.1,0.0,0.9,0.4200097830983738
fever_45829,fever,1,5,0.11487128105768103,0.1474892720889688,0.7376394468533501,0.0,0.1,0.9,0.5163089955156439
fever_134854,fever,0,5,0.0656277675794761,0.3339839108744376,0.6003883215460863,0.0,0.2,0.8,0.6341780716474807
fever_211027,fever,1,5,0.15683288587568994,0.11542466528384177,0.7277424488404682,0.1,0.0,0.9,0.4792958897040759
fever_37159,fever,0,5,0.36128067672362735,0.12863958176846949,0.5100797415079031,0.2,0.0,0.8,0.3836794525224211
fever_156057,fever,0,5,0.08984647247168105,0.4168953848738994,0.49325814265441953,0.0,0.4,0.6,0.6635244562011091
fever_155837,fever,0,5,0.33896054082702015,0.10407300522782496,0.5569664539451549,0.4,0.1,0.5,0.3825562322004024
fever_10452,fever,0,5,0.2127408864534827,0.4388390588147571,0.34842005473176013,0.2,0.5,0.3,0.6130490861806371
fever_202439,fever,0,5,0.02014306566456187,0.06794199514114654,0.9119149391942916,0.0,0.0,1.0,0.5238994647382923
fever_144018,fever,0,5,0.05376155269460563,0.36457879614806576,0.5816596511573288,0.0,0.4,0.6,0.6554086217267301
fever_118806,fever,0,5,0.04782403295446754,0.46691298177193624,0.48526298527359624,0.0,0.4,0.6,0.7095444744087344
fever_70276,fever,0,5,0.25705683627544035,0.5614509590078568,0.18149220471670285,0.3,0.6,0.1,0.6521970613662083
fever_82859,fever,0,5,0.032958698009337,0.2590218703344823,0.7080194316561806,0.0,0.1,0.9,0.6130315861625726
fever_83454,fever,1,5,0.20301602392157508,0.376927547710161,0.4200564283682639,0.2,0.4,0.4,0.586955761894293
fever_213451,fever,1,5,0.0017308392679048234,0.5665016657962577,0.43176749493583755,0.0,0.6,0.4,0.7823854132641765
fever_153819,fever,1,5,0.21483482865696057,0.15623936056305482,0.6289258107799846,0.0,0.2,0.8,0.4707022659530471
fever_23846,fever,1,5,0.047191983343439915,0.6618089225024847,0.2909990941540754,0.0,0.9,0.1,0.8073084695795224
fever_8167,fever,1,5,0.13264446902181778,0.13126986784279535,0.7360856631353869,0.0,0.0,1.0,0.49931269941048884
fever_36828,fever,0,5,0.0801737169385968,0.0796546201714943,0.840171662889909,0.0,0.0,1.0,0.49974045161644876
fever_138500,fever,1,5,0.1962036334905578,0.22938210600689474,0.5744142605025473,0.1,0.1,0.8,0.5165892362581683
fever_78388,fever,0,5,0.06487381113480262,0.15310825393276478,0.7820179349324327,0.0,0.1,0.9,0.5441172213989811
fever_144809,fever,1,5,0.20490269724644242,0.07811326831534889,0.7169840344382086,0.1,0.1,0.8,0.43660528553445316
fever_52356,fever,1,5,0.17827586637282164,0.14177387191455998,0.6799502617126184,0.1,0.1,0.8,0.4817490027708692
fever_144509,fever,1,5,0.06470510501784828,0.21721467116512988,0.7180802238170219,0.0,0.1,0.9,0.5762547830736409
fever_211288,fever,1,5,0.07058437797748832,0.4684901792064786,0.4609254428160332,0.0,0.4,0.6,0.6989529006144952
fever_29746,fever,0,5,0.12889506138618273,0.34720728867388806,0.5238976499399293,0.0,0.3,0.7,0.6091561136438527
fever_32652,fever,1,5,0.16947766793801064,0.08522163925764452,0.7453006928043449,0.0,0.0,1.0,0.45787198565981696
fever_35365,fever,1,5,0.018670292052049484,0.7573526260099424,0.22397708193800825,0.0,0.9,0.1,0.8693411669789465
fever_182936,fever,1,5,0.2759117374814977,0.1659507659653613,0.5581374965531409,0.1,0.1,0.8,0.44501951424193176
fever_167172,fever,1,5,0.11823851385287756,0.44598193935010855,0.4357795467970139,0.0,0.5,0.5,0.6638717127486156
fever_143288,fever,1,5,0.026577508139800643,0.29101700400126623,0.6824054878589332,0.0,0.3,0.7,0.6322197479307328
fever_149173,fever,1,5,0.040687519743670054,0.19742184479618707,0.7618906354601428,0.0,0.0,1.0,0.5783671625262585
fever_50357,fever,1,5,0.15294832906853162,0.14626384077297744,0.700787830158491,0.0,0.0,1.0,0.49665775585222294
fever_135962,fever,1,5,0.1206168682770609,0.020266151285721373,0.8591169804372178,0.0,0.0,1.0,0.4498246415043303
fever_59319,fever,0,5,0.0621903474383646,0.5638819053317501,0.37392774722988553,0.0,0.6,0.4,0.7508457789466929
fever_200051,fever,1,5,0.18298487589134096,0.016529567530654637,0.8004855565780045,0.0,0.0,1.0,0.4167723458196569
fever_204444,fever,1,5,0.12216557040429762,0.039599965852676174,0.8382344637430261,0.0,0.0,1.0,0.45871719772418923
fever_184285,fever,0,5,0.05466084358462815,0.5868614211477058,0.35847773526766596,0.0,0.7,0.3,0.7661002887815388
fever_55041,fever,1,5,0.2634827941369056,0.5815214396184624,0.15499576624463202,0.1,0.7,0.2,0.6590193227407783
fever_212335,fever,0,5,0.30992773566200427,0.08980212517300554,0.6002701391649902,0.2,0.0,0.8,0.3899371947555006
fever_44552,fever,0,5,0.11700164551071217,0.4412947494727907,0.4417036050164972,0.1,0.4,0.5,0.6621465519810392
fever_2615,fever,0,5,0.416465759054211,0.012202181223052201,0.5713320597227367,0.3,0.0,0.7,0.2978682110844206
fever_192043,fever,1,5,0.14125445826487162,0.35607637837932843,0.5026691633557998,0.0,0.3,0.7,0.6074109600572284
fever_100320,fever,0,5,0.08179089630786594,0.3837768874921225,0.5344322162000115,0.0,0.5,0.5,0.6509929955921283
fever_126561,fever,1,5,0.06740163028944982,0.5754680681753646,0.35713030153518566,0.0,0.6,0.4,0.7540332189429574
fever_217684,fever,1,5,0.029718275819704064,0.5628378479456949,0.407443876234601,0.0,0.6,0.4,0.7665597860629954
fever_89608,fever,1,5,0.11524422107129229,0.30807400245086247,0.5766817764778451,0.1,0.2,0.7,0.596414890689785
fever_189776,fever,0,5,0.32682775874473224,0.11054164362073098,0.5626305976345369,0.3,0.1,0.6,0.39185694243799946
fever_171067,fever,1,5,0.15561873661212028,0.17265501465632396,0.6717262487315557,0.0,0.2,0.8,0.5085181390221019
fever_181274,fever,1,5,0.26882210428631537,0.15244556342346605,0.5787323322902187,0.2,0.1,0.7,0.4418117295685754
fever_121634,fever,0,5,0.010600764789872742,0.4670241412290945,0.5223750939810328,0.0,0.4,0.6,0.7282116882196109
fever_228062,fever,1,5,0.013056374368083632,0.7921296050884938,0.19481402054342256,0.0,1.0,0.0,0.8895366153602051
fever_61803,fever,1,5,0.17420218716775832,0.3894574902311224,0.4363403226011191,0.0,0.4,0.6,0.607627651531682
fever_13126,fever,0,5,0.1016598634159035,0.7848395419415148,0.11350059464258178,0.1,0.8,0.1,0.8415898392628057
fever_229309,fever,1,5,0.07799927943908197,0.18642334166960456,0.7355773788913135,0.1,0.2,0.7,0.5542120311152613
fever_66610,fever,0,5,0.21402703845366164,0.4876081107732495,0.2983648507730887,0.1,0.7,0.2,0.6367905361597939
fever_34755,fever,1,5,0.11481909251671547,0.34877327444344913,0.5364076330398354,0.1,0.3,0.6,0.6169770909633668
fever_34924,fever,1,5,0.3505806015493146,0.06093820042751739,0.5884811980231679,0.4,0.0,0.6,0.35517879943910136
fever_90925,fever,0,5,0.07755473499245363,0.2510042390198637,0.6714410259876826,0.0,0.2,0.8,0.586724752013705
fever_74806,fever,0,5,0.21420688934658383,0.27853274685082974,0.5072603638025864,0.1,0.3,0.6,0.532162928752123
fever_53016,fever,1,5,0.28280652680130414,0.05582897823848506,0.6613644949602107,0.3,0.0,0.7,0.38651122571859037
fever_131422,fever,1,5,0.14672647862839983,0.191217460524147,0.6620560608474533,0.0,0.2,0.8,0.5222454909478736
fever_108957,fever,1,5,0.19840106693708626,0.08663538385214684,0.7149635492107669,0.1,0.0,0.9,0.4441171584575303
fever_191255,fever,0,5,0.04163145855273123,0.1648770647370153,0.7934914767102534,0.0,0.1,0.9,0.561622803092142
fever_216771,fever,0,5,0.007790578189683997,0.41168374733598345,0.5805256744743327,0.0,0.4,0.6,0.7019465845731498
fever_32355,fever,0,5,0.1347765106109326,0.05329878588234201,0.8119247035067254,0.0,0.0,1.0,0.4592611376357047
fever_198035,fever,0,5,0.09314239375823712,0.03111606549913736,0.8757415407426254,0.0,0.0,1.0,0.4689868358704501
fever_51351,fever,1,5,0.24371992490206043,0.492432068507431,0.26384800659050855,0.1,0.7,0.2,0.6243560718026853
fever_182923,fever,1,5,0.20873196727809748,0.5573022885007168,0.2339657442211857,0.1,0.8,0.1,0.6742851606113097
fever_47736,fever,0,5,0.0900105278533585,0.07621541614083022,0.8337740560058113,0.0,0.0,1.0,0.4931024441437359
fever_32321,fever,0,5,0.10154828774913223,0.7915025860962503,0.10694912615461752,0.0,0.8,0.2,0.8449771491735591
fever_178210,fever,1,5,0.220508301662126,0.039381396518756474,0.7401103018191175,0.1,0.0,0.9,0.40943654742831526
fever_35286,fever,1,5,0.12395453722400582,0.09981690808701574,0.7762285546889784,0.0,0.0,1.0,0.48793118543150493
fever_192212,fever,1,5,0.2027392054543411,0.018713232817993634,0.7785475617276651,0.1,0.0,0.9,0.4079870136818262
fever_202450,fever,1,5,0.25864035558232723,0.1456450761816642,0.5957145682360087,0.2,0.1,0.7,0.4435023602996685
fever_165875,fever,1,5,0.17176808253979803,0.011863724373620621,0.8163681930865814,0.1,0.0,0.9,0.4200478209169113
fever_76386,fever,1,5,0.3139445243459152,0.003046244908850454,0.6830092307452345,0.1,0.0,0.9,0.3445508602814677
fever_118442,fever,1,5,0.13284367526024599,0.15657647604355998,0.7105798486961941,0.0,0.1,0.9,0.511866400391657
fever_179266,fever,1,5,0.2016781527094794,0.056638375901668245,0.7416834713888523,0.1,0.0,0.9,0.4274801115960944
fever_108950,fever,1,5,0.019403284632160133,0.7410436474346536,0.23955306793318645,0.0,0.8,0.2,0.8608201814012468
fever_154919,fever,1,5,0.01495200532380292,0.016067747926187835,0.9689802467500093,0.0,0.0,1.0,0.5005578713011924
fever_198554,fever,1,5,0.19098496602062903,0.0031703450205644774,0.8058446889588066,0.2,0.0,0.8,0.40609268949996774
fever_134135,fever,1,5,0.03775854736885778,0.76402995530431,0.19821149732683224,0.0,0.8,0.2,0.8631357039677261
fever_81806,fever,1,5,0.08515366144402418,0.00131896219686175,0.9135273763591141,0.0,0.0,1.0,0.45808265037641877
fever_53613,fever,1,5,0.03622952795267877,0.6528585299552832,0.31091194209203793,0.0,0.8,0.2,0.8083145010013021
fever_81439,fever,0,5,0.05806015557230665,0.2785280462282752,0.6634117981994181,0.0,0.3,0.7,0.6102339453279843
fever_119558,fever,0,5,0.13298269358359743,0.20833340105663417,0.6586839053597684,0.0,0.0,1.0,0.5376753537365184
fever_99635,fever,1,5,0.296678236946248,0.4010454776426139,0.30227628541113816,0.1,0.4,0.5,0.5521836203481829
fever_102346,fever,0,5,0.027154785582493672,0.3921303752249082,0.5807148391925981,0.0,0.4,0.6,0.6824877948212072
